,satisfaction,review,projects,avg_hrs_month,tenure,promoted,department,salary
10321,0.89,0.67,3,269.0,3.0,0,sales,medium
10322,0.88,0.75,4,201.0,2.0,0,sales,medium
10323,0.73,0.6,4,166.0,3.0,0,sales,high
10324,1.0,0.83,4,280.0,4.0,0,sales,low
10325,0.99,0.89,4,254.0,3.0,0,sales,medium
10326,0.12,0.84,5,230.0,4.0,0,sales,medium
10327,0.64,0.43,5,269.0,3.0,0,sales,medium
10328,0.65,0.72,3,248.0,4.0,0,sales,medium
10329,0.56,0.57,4,161.0,3.0,0,sales,medium
10330,0.88,0.62,4,237.0,2.0,0,sales,medium
10331,0.54,0.68,3,144.0,5.0,0,sales,medium
10332,0.77,0.8,2,255.0,2.0,0,accounting,medium
10333,0.66,0.67,5,148.0,3.0,0,accounting,medium
10334,0.54,0.65,3,185.0,2.0,0,accounting,high
10335,0.14,0.43,2,238.0,3.0,0,hr,low
10336,0.85,0.69,5,273.0,3.0,0,hr,low
10337,0.9,0.66,3,256.0,4.0,0,hr,low
10338,0.81,0.79,4,177.0,2.0,0,hr,high
10339,0.14,0.76,5,215.0,4.0,0,technical,low
10340,0.94,0.96,4,270.0,3.0,0,technical,low
10341,0.69,0.82,4,272.0,2.0,0,technical,low
10342,0.66,0.67,4,268.0,2.0,0,technical,high
10343,0.75,0.61,4,272.0,2.0,0,technical,low
10344,0.53,0.61,4,182.0,3.0,0,technical,low
10345,0.91,0.82,6,280.0,3.0,0,technical,low
10346,0.93,0.61,4,205.0,3.0,0,technical,low
10347,0.89,0.91,3,264.0,3.0,0,technical,low
10348,0.84,0.79,2,150.0,3.0,0,technical,low
10349,0.94,0.86,3,150.0,2.0,0,technical,low
10350,1.0,0.86,4,195.0,4.0,0,support,medium
10351,0.79,0.68,5,272.0,3.0,0,support,medium
10352,0.62,0.61,3,171.0,3.0,0,support,medium
10353,0.45,0.43,4,253.0,4.0,0,support,medium
10354,0.54,0.48,3,158.0,2.0,0,support,medium
10355,0.13,0.97,3,156.0,2.0,0,support,medium
10356,0.99,0.73,3,181.0,2.0,0,support,medium
10357,0.54,0.75,4,249.0,4.0,0,support,medium
10358,0.52,0.38,3,132.0,4.0,0,support,medium
10359,0.24,0.65,4,248.0,3.0,0,support,medium
10360,0.12,0.7,5,277.0,3.0,0,support,medium
10361,0.52,0.96,6,166.0,5.0,0,technical,medium
10362,0.44,0.63,3,193.0,3.0,0,technical,high
10363,0.81,0.53,3,148.0,3.0,0,technical,low
10364,0.25,0.64,4,226.0,5.0,0,management,medium
10365,0.63,0.91,3,233.0,4.0,0,IT,medium
10366,0.61,0.46,3,171.0,3.0,0,IT,medium
10367,0.51,0.56,4,157.0,3.0,0,IT,medium
10368,0.66,0.54,5,191.0,2.0,0,IT,low
10369,0.86,0.59,4,189.0,2.0,0,IT,low
10370,0.98,0.89,5,181.0,3.0,0,product_mng,low
10371,0.99,0.37,6,219.0,6.0,0,product_mng,low
10372,0.78,0.91,3,166.0,2.0,0,product_mng,low
10373,0.84,0.53,2,275.0,3.0,0,product_mng,low
10374,0.17,0.59,6,160.0,2.0,0,IT,low
10375,0.48,0.72,4,186.0,3.0,0,RandD,low
10376,0.63,0.66,3,256.0,4.0,0,RandD,low
10377,0.58,0.67,3,156.0,2.0,0,RandD,low
10378,0.7,0.48,5,99.0,4.0,0,RandD,low
10379,0.61,0.85,4,273.0,3.0,0,RandD,low
10380,0.91,0.81,4,135.0,2.0,0,marketing,low
10381,0.34,0.82,6,202.0,3.0,0,sales,low
10382,0.56,0.49,4,256.0,3.0,0,accounting,low
10383,0.93,0.81,3,143.0,3.0,0,support,low
10384,0.56,0.81,4,216.0,2.0,0,technical,low
10385,0.99,0.5,4,173.0,3.0,0,management,low
10386,0.77,0.83,4,154.0,3.0,0,marketing,low
10387,0.76,0.61,4,172.0,2.0,0,marketing,low
10388,0.65,0.65,5,180.0,2.0,0,marketing,low
10389,0.5,0.76,3,174.0,3.0,0,sales,medium
10390,0.59,0.61,3,210.0,2.0,0,sales,medium
10391,0.68,0.58,4,186.0,2.0,0,sales,medium
10392,0.85,0.82,5,184.0,3.0,0,sales,medium
10393,0.83,0.77,3,260.0,2.0,0,sales,medium
10394,0.7,0.58,4,207.0,2.0,0,sales,medium
10395,0.16,0.76,6,210.0,5.0,0,sales,medium
10396,0.66,0.95,5,206.0,2.0,0,sales,medium
10397,0.81,0.84,4,173.0,4.0,0,sales,medium
10398,0.96,0.74,5,194.0,4.0,0,sales,medium
10399,0.66,0.54,5,203.0,2.0,0,sales,medium
10400,0.83,0.53,3,186.0,4.0,0,sales,medium
10401,0.99,0.9,4,175.0,3.0,0,sales,high
10402,0.99,0.83,4,274.0,2.0,0,sales,low
10403,0.67,0.78,4,193.0,3.0,0,sales,medium
10404,0.54,0.61,2,264.0,3.0,0,sales,medium
10405,0.22,0.69,3,212.0,3.0,0,sales,medium
10406,0.25,0.82,5,244.0,5.0,0,sales,medium
10407,0.73,0.98,4,216.0,2.0,0,sales,low
10408,1.0,0.88,4,252.0,4.0,0,accounting,low
10409,0.4,0.58,3,135.0,3.0,0,accounting,low
10410,0.45,0.5,5,99.0,4.0,0,accounting,low
10411,0.61,0.81,5,136.0,3.0,0,hr,low
10412,0.81,0.64,6,176.0,5.0,0,hr,low
10413,0.61,0.76,4,135.0,2.0,0,hr,low
10414,0.57,0.94,3,230.0,2.0,0,hr,low
10415,0.9,0.65,4,221.0,3.0,0,technical,low
10416,0.43,0.82,4,138.0,5.0,0,technical,low
10417,0.99,0.98,4,169.0,3.0,0,technical,low
10418,0.62,0.49,4,174.0,3.0,0,technical,low
10419,0.63,0.65,3,162.0,2.0,0,technical,low
10420,0.89,0.99,4,274.0,4.0,0,technical,low
10421,0.61,0.84,3,206.0,2.0,0,technical,low
10422,0.62,0.89,4,254.0,3.0,0,technical,low
10423,0.86,0.61,4,181.0,4.0,0,technical,low
10424,0.75,0.62,5,144.0,3.0,0,technical,low
10425,0.63,0.54,4,147.0,4.0,0,technical,low
10426,0.69,0.8,3,212.0,4.0,0,support,low
10427,0.71,0.76,3,134.0,3.0,0,support,low
10428,0.63,0.95,4,134.0,3.0,0,support,medium
10429,0.89,0.7,3,256.0,4.0,0,support,medium
10430,0.71,0.36,2,132.0,5.0,0,support,medium
10431,0.88,0.82,4,109.0,2.0,0,support,medium
10432,0.73,0.52,4,141.0,3.0,0,support,medium
10433,0.52,0.83,4,180.0,2.0,0,support,medium
10434,0.77,0.65,2,162.0,4.0,0,support,medium
10435,0.94,0.48,4,143.0,2.0,0,support,medium
10436,0.99,0.87,5,211.0,2.0,0,support,medium
10437,0.89,0.56,4,225.0,4.0,0,technical,medium
10438,0.53,0.52,2,135.0,4.0,0,technical,medium
10439,0.23,0.64,3,228.0,4.0,0,technical,medium
10440,0.87,0.73,5,111.0,4.0,0,management,high
10441,0.21,0.69,3,144.0,6.0,0,IT,low
10442,0.71,0.51,4,202.0,3.0,0,IT,medium
10443,0.75,0.71,5,147.0,4.0,0,IT,medium
10444,0.63,0.89,3,239.0,3.0,0,IT,medium
10445,0.55,0.4,5,219.0,4.0,0,IT,medium
10446,0.93,0.55,3,134.0,3.0,0,product_mng,low
10447,0.53,0.89,3,167.0,2.0,0,product_mng,low
10448,0.94,0.89,4,192.0,2.0,0,product_mng,low
10449,0.46,0.82,2,189.0,5.0,0,product_mng,low
10450,0.59,0.53,4,213.0,2.0,0,IT,low
10451,0.75,0.56,5,231.0,2.0,0,RandD,low
10452,0.76,0.63,3,198.0,3.0,0,RandD,low
10453,0.96,0.89,3,163.0,2.0,0,RandD,low
10454,0.55,0.93,4,251.0,4.0,0,RandD,low
10455,0.52,0.82,3,170.0,3.0,0,RandD,low
10456,0.55,0.5,5,231.0,3.0,0,marketing,low
10457,0.52,0.98,4,165.0,2.0,0,sales,low
10458,0.49,0.5,5,183.0,3.0,0,accounting,low
10459,0.49,0.89,3,213.0,2.0,0,support,low
10460,1.0,0.89,3,230.0,3.0,0,technical,low
10461,0.97,0.62,3,167.0,3.0,0,management,low
10462,0.97,0.89,3,264.0,3.0,0,marketing,low
10463,0.21,0.43,2,249.0,3.0,0,marketing,low
10464,0.24,0.7,6,153.0,5.0,0,marketing,low
10465,0.76,0.79,3,111.0,2.0,0,sales,low
10466,0.78,0.6,3,232.0,2.0,0,sales,low
10467,0.59,0.52,6,190.0,4.0,0,sales,medium
10468,0.54,0.71,3,145.0,3.0,0,sales,medium
10469,0.34,0.69,2,193.0,3.0,0,sales,medium
10470,0.91,0.82,3,183.0,2.0,0,sales,medium
10471,0.49,0.61,3,240.0,3.0,0,sales,medium
10472,0.71,1.0,5,210.0,3.0,0,sales,medium
10473,0.64,0.72,4,152.0,3.0,0,sales,medium
10474,0.6,0.61,4,140.0,4.0,0,sales,medium
10475,0.91,0.66,3,208.0,4.0,0,sales,medium
10476,0.92,0.6,3,198.0,2.0,0,sales,medium
10477,0.91,0.52,3,178.0,3.0,0,sales,medium
10478,0.88,0.77,3,279.0,3.0,0,sales,medium
10479,0.86,0.82,3,263.0,6.0,0,sales,high
10480,0.81,0.54,3,215.0,4.0,0,sales,low
10481,0.84,0.73,3,181.0,3.0,0,sales,medium
10482,0.56,0.55,2,270.0,3.0,0,sales,medium
10483,0.6,0.52,3,236.0,3.0,0,sales,medium
10484,0.71,0.87,3,271.0,2.0,0,accounting,medium
10485,0.62,0.79,5,172.0,3.0,0,accounting,low
10486,0.73,0.65,3,145.0,2.0,0,accounting,low
10487,0.56,0.69,5,198.0,3.0,0,hr,low
10488,0.6,0.74,3,175.0,3.0,0,hr,low
10489,0.55,0.64,4,260.0,3.0,0,hr,low
10490,0.5,0.7,4,135.0,3.0,0,hr,low
10491,0.42,0.73,3,108.0,4.0,0,technical,low
10492,0.51,0.94,5,260.0,4.0,0,technical,low
10493,0.66,0.94,4,176.0,2.0,0,technical,low
10494,0.79,0.67,5,222.0,4.0,0,technical,low
10495,0.3,0.66,4,119.0,3.0,0,technical,low
10496,0.57,1.0,3,241.0,4.0,0,technical,low
10497,0.74,0.93,6,225.0,4.0,0,technical,low
10498,0.98,0.56,5,188.0,3.0,0,technical,low
10499,0.17,0.73,4,188.0,5.0,0,technical,low
10500,0.62,0.77,3,225.0,4.0,0,technical,low
10501,0.32,0.4,2,132.0,3.0,0,technical,low
10502,0.58,0.91,5,185.0,2.0,0,support,low
10503,0.59,0.9,4,173.0,3.0,0,support,medium
10504,0.59,0.55,3,179.0,3.0,0,support,medium
10505,0.8,0.58,4,189.0,2.0,0,support,medium
10506,0.84,0.85,5,246.0,3.0,0,support,medium
10507,0.54,0.76,2,166.0,4.0,0,support,medium
10508,0.51,0.98,4,245.0,3.0,0,support,medium
10509,0.66,0.56,2,104.0,3.0,0,support,medium
10510,0.37,0.52,4,151.0,2.0,0,support,medium
10511,0.49,0.63,4,213.0,3.0,0,support,medium
10512,0.88,0.71,5,255.0,3.0,0,support,medium
10513,0.66,0.9,4,268.0,3.0,0,technical,medium
10514,0.25,0.53,4,160.0,4.0,0,technical,medium
10515,0.49,0.52,4,267.0,2.0,0,technical,high
10516,0.87,0.77,3,190.0,3.0,0,management,low
10517,0.54,0.95,5,255.0,2.0,0,IT,medium
10518,0.24,0.95,3,168.0,4.0,0,IT,medium
10519,0.65,0.74,4,228.0,2.0,0,IT,medium
10520,0.58,0.87,4,181.0,3.0,0,IT,medium
10521,0.77,0.54,5,252.0,2.0,0,IT,low
10522,0.86,0.63,4,244.0,3.0,0,product_mng,low
10523,0.62,0.69,3,207.0,4.0,0,product_mng,low
10524,0.56,0.48,3,134.0,3.0,0,product_mng,low
10525,0.75,0.53,3,244.0,2.0,0,product_mng,low
10526,0.8,0.96,4,160.0,4.0,0,IT,low
10527,0.56,0.93,4,260.0,4.0,0,RandD,low
10528,0.83,0.6,4,170.0,3.0,0,RandD,low
10529,0.51,0.98,4,171.0,2.0,0,RandD,low
10530,0.82,0.9,4,232.0,3.0,0,RandD,low
10531,0.81,0.91,3,184.0,3.0,0,RandD,low
10532,0.52,0.64,4,268.0,3.0,0,marketing,low
10533,0.79,0.56,4,248.0,3.0,0,sales,low
10534,0.83,0.5,5,274.0,3.0,0,accounting,low
10535,0.97,0.81,3,145.0,3.0,0,support,low
10536,0.61,0.88,5,134.0,4.0,0,technical,low
10537,0.84,0.66,3,114.0,6.0,0,management,low
10538,0.9,1.0,4,218.0,2.0,0,marketing,low
10539,0.82,0.77,4,152.0,2.0,0,marketing,low
10540,0.69,0.76,5,174.0,3.0,0,marketing,low
10541,0.18,0.73,6,231.0,4.0,0,sales,low
10542,0.33,1.0,2,210.0,3.0,0,sales,medium
10543,0.15,0.92,5,164.0,3.0,0,sales,medium
10544,0.61,0.78,4,198.0,3.0,0,sales,medium
10545,0.92,0.55,4,220.0,2.0,0,sales,medium
10546,0.13,0.61,6,283.0,5.0,0,sales,medium
10547,0.18,0.48,4,240.0,4.0,0,sales,medium
10548,0.27,0.85,5,142.0,6.0,0,sales,medium
10549,0.66,0.61,4,263.0,4.0,0,sales,medium
10550,0.21,0.81,5,142.0,4.0,0,sales,medium
10551,0.92,0.9,4,203.0,4.0,0,sales,medium
10552,0.97,0.5,3,266.0,3.0,0,sales,medium
10553,0.97,0.7,3,253.0,3.0,0,sales,medium
10554,0.64,0.61,4,136.0,3.0,0,sales,high
10555,0.75,0.9,3,140.0,3.0,0,sales,low
10556,0.9,0.76,4,252.0,4.0,0,sales,medium
10557,0.81,0.75,5,101.0,5.0,0,sales,medium
10558,0.99,0.72,3,163.0,3.0,0,sales,medium
10559,0.49,0.5,5,170.0,2.0,0,sales,medium
10560,0.92,0.4,2,238.0,3.0,0,accounting,low
10561,0.74,0.56,4,190.0,3.0,0,accounting,low
10562,0.37,0.37,5,173.0,2.0,0,accounting,low
10563,0.67,0.61,4,145.0,4.0,0,hr,low
10564,0.74,0.89,5,182.0,2.0,0,hr,low
10565,0.85,0.64,4,188.0,3.0,0,hr,low
10566,0.72,0.71,3,133.0,2.0,0,hr,low
10567,0.75,0.71,4,155.0,4.0,0,technical,low
10568,0.91,0.4,6,153.0,3.0,0,technical,low
10569,0.84,0.62,4,138.0,3.0,0,technical,low
10570,0.64,0.51,4,177.0,3.0,0,technical,low
10571,0.15,0.91,6,98.0,6.0,0,technical,low
10572,0.66,0.66,3,225.0,3.0,0,technical,low
10573,0.2,0.69,6,236.0,4.0,0,technical,low
10574,0.97,0.78,3,268.0,3.0,0,technical,low
10575,0.59,0.73,2,230.0,3.0,0,technical,low
10576,0.88,0.6,4,162.0,2.0,0,technical,low
10577,0.16,0.73,4,197.0,2.0,0,technical,low
10578,0.61,0.96,3,247.0,3.0,0,support,low
10579,0.52,0.79,4,234.0,3.0,0,support,low
10580,0.82,0.49,4,276.0,4.0,0,support,low
10581,0.75,0.94,5,217.0,2.0,0,support,medium
10582,0.62,0.5,4,156.0,2.0,0,support,medium
10583,0.91,0.88,3,189.0,2.0,0,support,medium
10584,0.61,0.98,2,238.0,4.0,0,support,medium
10585,0.79,0.77,3,201.0,6.0,0,support,medium
10586,0.9,0.93,4,263.0,3.0,0,support,medium
10587,0.75,0.83,3,146.0,3.0,0,support,medium
10588,0.81,0.64,4,213.0,3.0,0,support,medium
10589,0.59,0.88,3,159.0,2.0,0,technical,medium
10590,0.56,0.83,3,236.0,3.0,0,technical,medium
10591,0.98,0.79,5,257.0,4.0,0,technical,medium
10592,0.59,0.72,4,168.0,4.0,0,management,medium
10593,0.61,0.67,4,151.0,3.0,0,IT,high
10594,0.78,0.7,4,139.0,3.0,0,IT,low
10595,0.55,0.93,5,196.0,3.0,0,IT,medium
10596,0.2,0.97,4,237.0,5.0,0,IT,medium
10597,0.79,0.44,2,236.0,3.0,0,IT,medium
10598,0.52,0.98,4,265.0,3.0,0,product_mng,medium
10599,0.97,0.52,4,207.0,3.0,0,product_mng,low
10600,0.63,0.94,4,219.0,3.0,0,product_mng,low
10601,0.85,0.99,3,208.0,2.0,0,product_mng,low
10602,0.59,0.74,3,240.0,3.0,0,IT,low
10603,0.64,0.6,3,135.0,3.0,0,RandD,low
10604,0.8,0.67,3,236.0,3.0,0,RandD,low
10605,0.61,0.75,3,140.0,3.0,0,RandD,low
10606,0.87,0.61,3,162.0,2.0,0,RandD,low
10607,0.75,0.59,3,117.0,3.0,0,RandD,medium
10608,0.96,0.51,4,225.0,3.0,0,marketing,medium
10609,0.75,0.92,3,211.0,3.0,0,sales,medium
10610,0.19,0.58,4,173.0,5.0,0,accounting,medium
10611,0.52,0.97,4,170.0,3.0,0,support,medium
10612,0.6,0.6,3,242.0,3.0,0,technical,medium
10613,0.9,0.81,4,175.0,3.0,0,management,medium
10614,0.89,0.92,3,195.0,2.0,0,marketing,medium
10615,0.54,0.93,4,184.0,2.0,0,marketing,medium
10616,0.99,0.55,3,170.0,3.0,0,marketing,medium
10617,0.66,0.56,4,185.0,3.0,0,sales,medium
10618,0.92,0.64,4,259.0,2.0,0,sales,medium
10619,0.19,0.72,4,102.0,3.0,0,sales,medium
10620,0.39,0.37,5,156.0,4.0,0,sales,medium
10621,0.41,0.68,3,191.0,4.0,0,sales,medium
10622,0.6,0.49,3,239.0,2.0,0,sales,medium
10623,0.95,0.54,4,235.0,4.0,0,sales,medium
10624,0.51,0.87,2,130.0,4.0,0,sales,medium
10625,0.54,0.74,2,166.0,3.0,0,sales,medium
10626,0.16,0.54,5,206.0,5.0,0,sales,medium
10627,0.98,0.77,3,191.0,2.0,0,sales,medium
10628,0.65,0.75,3,214.0,3.0,0,sales,medium
10629,0.38,0.5,3,196.0,3.0,0,sales,medium
10630,0.95,0.71,4,151.0,4.0,0,sales,medium
10631,0.6,0.62,5,165.0,2.0,0,sales,medium
10632,0.78,0.91,3,177.0,2.0,0,sales,high
10633,0.19,0.63,6,241.0,6.0,0,sales,high
10634,0.56,0.99,4,230.0,3.0,0,sales,high
10635,0.21,0.71,4,270.0,2.0,0,sales,high
10636,0.83,0.71,3,234.0,4.0,0,accounting,high
10637,0.5,0.64,3,257.0,2.0,0,accounting,high
10638,0.74,0.87,5,264.0,3.0,0,accounting,high
10639,0.75,0.83,4,133.0,4.0,0,hr,high
10640,0.85,0.66,4,155.0,4.0,0,hr,high
10641,0.93,0.59,3,202.0,2.0,0,hr,high
10642,0.76,0.7,3,136.0,2.0,0,hr,high
10643,0.91,0.78,3,269.0,3.0,0,technical,high
10644,0.22,0.54,6,169.0,4.0,0,technical,low
10645,0.78,0.52,5,192.0,3.0,0,technical,low
10646,0.53,0.8,4,241.0,3.0,0,technical,low
10647,0.58,0.69,4,165.0,3.0,0,technical,low
10648,0.99,0.81,3,183.0,2.0,0,technical,low
10649,0.62,0.64,4,163.0,3.0,0,technical,low
10650,0.59,0.69,3,162.0,3.0,0,technical,low
10651,0.13,0.76,5,219.0,4.0,0,technical,low
10652,0.19,0.63,4,278.0,6.0,0,technical,low
10653,0.94,0.99,2,273.0,4.0,0,technical,low
10654,0.53,0.96,4,272.0,2.0,0,support,low
10655,0.96,0.85,5,168.0,2.0,0,support,low
10656,0.62,0.87,4,221.0,3.0,0,support,low
10657,0.81,0.86,4,213.0,3.0,0,support,low
10658,0.63,0.78,4,275.0,3.0,0,support,low
10659,0.92,0.68,5,177.0,4.0,0,support,medium
10660,0.83,0.74,4,249.0,2.0,0,support,medium
10661,0.49,0.37,5,246.0,3.0,0,support,medium
10662,0.8,0.66,4,223.0,3.0,0,support,medium
10663,0.54,0.76,4,244.0,2.0,0,support,medium
10664,0.37,0.72,3,169.0,2.0,0,support,medium
10665,0.93,0.56,5,140.0,3.0,0,technical,medium
10666,0.88,0.99,5,253.0,2.0,0,technical,medium
10667,0.79,0.87,3,194.0,2.0,0,technical,medium
10668,0.65,0.88,4,173.0,3.0,0,management,medium
10669,0.72,0.7,4,172.0,3.0,0,IT,medium
10670,0.58,0.49,3,167.0,3.0,0,IT,medium
10671,0.37,0.51,2,153.0,3.0,0,IT,high
10672,0.87,0.97,4,243.0,3.0,0,IT,high
10673,0.63,0.72,6,163.0,4.0,0,IT,high
10674,0.72,0.79,3,221.0,3.0,0,product_mng,high
10675,0.36,0.55,3,191.0,3.0,0,product_mng,high
10676,0.96,0.7,4,272.0,3.0,0,product_mng,high
10677,0.52,0.37,2,118.0,2.0,0,product_mng,high
10678,0.16,0.83,5,173.0,4.0,0,IT,high
10679,0.63,0.55,4,200.0,3.0,0,RandD,low
10680,0.92,0.76,5,132.0,3.0,0,RandD,low
10681,0.82,0.49,4,180.0,2.0,0,RandD,low
10682,0.18,0.54,4,145.0,5.0,0,RandD,low
10683,0.73,0.48,4,139.0,2.0,0,RandD,low
10684,0.44,0.61,5,230.0,6.0,0,marketing,low
10685,0.73,0.62,4,247.0,4.0,0,sales,low
10686,0.62,0.95,4,140.0,2.0,0,accounting,low
10687,0.94,0.8,4,266.0,3.0,0,support,medium
10688,0.76,0.74,4,261.0,3.0,0,technical,medium
10689,0.89,0.49,4,275.0,3.0,0,management,medium
10690,0.9,0.88,5,254.0,2.0,0,marketing,medium
10691,1.0,0.93,5,231.0,2.0,0,marketing,medium
10692,0.71,0.9,3,138.0,3.0,0,marketing,medium
10693,0.73,0.97,4,163.0,3.0,0,sales,medium
10694,0.97,0.9,5,262.0,3.0,0,sales,medium
10695,0.6,0.59,4,201.0,3.0,0,sales,medium
10696,0.82,0.67,3,229.0,3.0,0,sales,medium
10697,0.95,0.48,4,228.0,2.0,0,sales,medium
10698,0.88,0.65,5,228.0,3.0,0,sales,medium
10699,0.79,0.49,3,273.0,3.0,0,sales,medium
10700,0.52,0.96,4,171.0,2.0,0,sales,medium
10701,0.22,0.61,3,148.0,5.0,0,sales,medium
10702,0.59,0.96,5,211.0,3.0,0,sales,medium
10703,0.84,0.64,2,211.0,3.0,0,sales,medium
10704,0.54,0.41,3,175.0,3.0,0,sales,medium
10705,1.0,0.86,4,245.0,4.0,0,sales,medium
10706,0.93,0.59,3,273.0,2.0,0,sales,medium
10707,0.96,0.55,3,225.0,4.0,0,sales,medium
10708,0.56,0.41,5,152.0,3.0,0,sales,medium
10709,0.49,0.66,5,194.0,3.0,0,sales,medium
10710,0.89,0.51,4,185.0,3.0,0,sales,high
10711,0.57,0.91,3,193.0,2.0,0,sales,low
10712,0.96,0.64,3,166.0,2.0,0,accounting,medium
10713,0.65,0.89,5,223.0,3.0,0,accounting,medium
10714,0.14,0.66,5,281.0,4.0,0,accounting,medium
10715,0.64,0.49,3,241.0,3.0,0,hr,medium
10716,0.98,0.91,3,165.0,2.0,0,hr,medium
10717,0.71,0.59,4,143.0,2.0,0,hr,medium
10718,0.96,0.49,5,137.0,3.0,0,hr,medium
10719,0.9,0.57,4,185.0,3.0,0,technical,medium
10720,0.52,0.96,3,271.0,3.0,0,technical,medium
10721,0.78,0.98,4,207.0,2.0,0,technical,medium
10722,0.62,0.69,4,184.0,3.0,0,technical,low
10723,0.6,0.8,4,253.0,2.0,0,technical,low
10724,0.82,0.62,3,152.0,6.0,0,technical,low
10725,0.52,0.55,3,225.0,2.0,0,technical,low
10726,0.13,0.84,5,189.0,5.0,0,technical,low
10727,0.97,0.93,3,153.0,2.0,0,technical,low
10728,0.63,0.9,4,245.0,3.0,0,technical,low
10729,0.68,0.78,5,233.0,3.0,0,technical,high
10730,0.74,0.83,4,210.0,3.0,0,support,low
10731,0.89,0.57,4,176.0,4.0,0,support,high
10732,0.28,0.95,5,191.0,3.0,0,support,high
10733,0.61,0.9,3,224.0,3.0,0,support,low
10734,0.67,0.49,3,185.0,3.0,0,support,low
10735,0.86,0.64,3,245.0,4.0,0,support,high
10736,0.87,0.93,3,173.0,2.0,0,support,low
10737,0.7,0.95,4,231.0,3.0,0,support,medium
10738,0.68,0.84,3,270.0,3.0,0,support,high
10739,0.69,0.75,5,196.0,3.0,0,support,medium
10740,0.97,0.83,3,238.0,2.0,0,support,medium
10741,0.62,0.89,4,261.0,2.0,0,technical,medium
10742,0.55,0.87,3,201.0,2.0,0,technical,medium
10743,0.61,0.73,3,252.0,3.0,0,technical,high
10744,0.15,0.81,3,191.0,5.0,0,management,medium
10745,0.84,0.86,3,199.0,3.0,0,IT,medium
10746,0.87,0.64,5,234.0,2.0,0,IT,medium
10747,0.93,0.86,4,192.0,4.0,0,IT,high
10748,0.14,0.73,6,237.0,5.0,0,IT,medium
10749,0.96,0.7,3,207.0,3.0,0,IT,high
10750,0.41,0.63,2,145.0,2.0,0,product_mng,low
10751,0.84,0.96,6,155.0,5.0,0,product_mng,medium
10752,0.94,0.69,5,145.0,2.0,0,product_mng,medium
10753,0.6,0.86,6,247.0,6.0,0,product_mng,medium
10754,0.7,0.73,4,182.0,3.0,0,IT,medium
10755,0.29,0.91,4,183.0,4.0,0,RandD,low
10756,0.31,0.51,2,146.0,3.0,0,RandD,low
10757,0.73,0.99,3,241.0,3.0,0,RandD,low
10758,0.51,0.52,5,261.0,3.0,0,RandD,low
10759,0.58,0.77,4,140.0,3.0,0,RandD,low
10760,0.59,0.97,3,257.0,3.0,0,marketing,low
10761,0.95,0.9,3,186.0,2.0,0,marketing,low
10762,0.84,0.93,3,159.0,3.0,0,sales,low
10763,0.28,0.37,3,164.0,4.0,0,accounting,low
10764,0.94,0.52,4,217.0,6.0,0,support,low
10765,0.49,0.59,4,137.0,4.0,0,technical,high
10766,0.72,0.5,4,164.0,2.0,0,management,low
10767,0.19,0.85,5,249.0,3.0,0,marketing,low
10768,0.83,0.95,3,264.0,2.0,0,marketing,low
10769,0.79,0.92,4,208.0,2.0,0,marketing,low
10770,0.72,0.61,3,175.0,3.0,0,sales,high
10771,0.97,0.74,4,209.0,2.0,0,sales,low
10772,0.92,0.83,4,268.0,4.0,0,sales,low
10773,0.95,0.53,3,264.0,3.0,0,sales,low
10774,0.76,0.64,4,234.0,2.0,0,sales,high
10775,0.24,0.62,5,199.0,4.0,0,sales,low
10776,0.89,0.99,4,205.0,2.0,1,sales,medium
10777,0.69,0.63,5,140.0,4.0,1,sales,high
10778,0.92,0.98,3,257.0,3.0,1,sales,medium
10779,0.79,0.61,4,227.0,2.0,1,sales,high
10780,0.87,0.94,4,189.0,3.0,1,sales,medium
10781,0.89,0.88,5,241.0,2.0,0,sales,medium
10782,0.75,0.77,5,199.0,4.0,0,sales,medium
10783,0.78,0.6,4,206.0,3.0,0,sales,medium
10784,0.13,0.62,5,268.0,3.0,0,sales,medium
10785,0.94,0.86,3,221.0,3.0,0,sales,medium
10786,0.94,0.88,4,262.0,2.0,0,sales,medium
10787,0.67,0.6,5,253.0,6.0,0,sales,medium
10788,0.6,0.73,5,241.0,3.0,0,sales,high
10789,0.62,0.94,4,252.0,4.0,0,accounting,low
10790,0.38,0.52,2,171.0,3.0,0,accounting,medium
10791,0.8,0.77,4,194.0,3.0,0,accounting,medium
10792,0.61,0.42,3,104.0,2.0,0,hr,medium
10793,0.61,0.56,4,176.0,3.0,0,hr,medium
10794,0.66,0.8,4,192.0,3.0,0,hr,medium
10795,0.56,0.74,3,154.0,2.0,0,hr,medium
10796,1.0,0.55,4,186.0,4.0,0,technical,medium
10797,0.73,0.86,3,200.0,4.0,0,technical,medium
10798,0.6,0.66,4,132.0,4.0,0,technical,medium
10799,0.78,0.59,5,236.0,3.0,0,technical,high
10800,0.48,0.53,3,211.0,4.0,0,technical,low
10801,0.9,0.77,4,273.0,2.0,0,technical,low
10802,0.16,0.76,4,223.0,4.0,0,technical,low
10803,0.5,0.75,3,204.0,2.0,0,technical,high
10804,0.66,0.65,3,196.0,3.0,0,technical,low
10805,0.44,0.37,2,219.0,2.0,0,technical,low
10806,0.95,0.67,4,261.0,3.0,0,technical,low
10807,0.9,0.65,3,254.0,2.0,0,support,high
10808,0.27,0.48,4,185.0,2.0,0,support,low
10809,0.51,0.74,6,98.0,3.0,0,support,low
